afltables_player,player_first_name,player_last_name,player,team_abbr,team,afl_round,match_round,actual_brownlow_votes,afltables_season_votes
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,14,13,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,15,14,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,16,15,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,18,17,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,19,18,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,20,19,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,21,20,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,22,21,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,23,22,0,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,24,23,2,3
"Owens, Mitch",Mitch,Owens,Mitch Owens,SK,St Kilda,25,24,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,2,1,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,3,2,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,4,3,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,8,7,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,9,8,2,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,10,9,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,11,10,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,12,11,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,14,13,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,15,14,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,16,15,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,18,17,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,19,18,1,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,20,19,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,21,20,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,22,21,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,23,22,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,24,23,0,3
"Xerri, Tristan",Tristan,Xerri,Tristan Xerri,NM,North Melbourne,25,24,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,2,1,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,3,2,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,4,3,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,5,4,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,6,5,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,7,6,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,8,7,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,9,8,2,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,10,9,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,11,10,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,12,11,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,13,12,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,17,16,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,18,17,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,21,20,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,22,21,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,23,22,1,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,24,23,0,3
"Ross, Jack",Jack,Ross,Jack Ross,RI,Richmond,25,24,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,2,1,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,3,2,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,4,3,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,5,4,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,6,5,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,7,6,1,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,8,7,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,9,8,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,10,9,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,11,10,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,12,11,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,13,12,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,14,13,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,15,14,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,16,15,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,18,17,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,19,18,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,20,19,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,21,20,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,23,22,0,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,24,23,2,3
"Chandler, Kade",Kade,Chandler,Kade Chandler,ME,Melbourne,25,24,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,2,1,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,3,2,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,5,4,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,6,5,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,7,6,2,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,8,7,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,9,8,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,14,13,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,16,15,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,17,16,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,18,17,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,19,18,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,21,20,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,22,21,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,23,22,0,3
"Walker, Taylor",Taylor,Walker,Taylor Walker,AD,Adelaide,25,24,1,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,1,0,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,2,1,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,4,3,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,5,4,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,6,5,2,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,7,6,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,8,7,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,9,8,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,10,9,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,11,10,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,13,12,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,14,13,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,15,14,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,16,15,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,18,17,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,19,18,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,21,20,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,22,21,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,23,22,0,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,24,23,1,3
"Bruhn, Tanner",Tanner,Bruhn,Tanner Bruhn,GE,Geelong,25,24,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,1,0,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,2,1,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,3,2,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,5,4,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,6,5,1,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,7,6,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,8,7,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,9,8,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,10,9,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,11,10,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,12,11,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,19,18,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,20,19,2,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,21,20,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,22,21,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,23,22,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,24,23,0,3
"Papley, Tom",Tom,Papley,Tom Papley,SY,Sydney,25,24,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,1,0,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,2,1,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,3,2,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,5,4,2,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,6,5,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,7,6,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,8,7,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,9,8,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,10,9,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,11,10,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,12,11,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,13,12,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,14,13,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,16,15,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,17,16,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,18,17,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,19,18,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,20,19,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,21,20,1,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,22,21,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,23,22,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,24,23,0,3
"Ward, Josh",Josh,Ward,Josh Ward,HW,Hawthorn,25,24,0,3
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,1,0,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,2,1,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,4,3,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,5,4,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,6,5,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,7,6,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,8,7,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,9,8,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,10,9,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,11,10,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,12,11,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,13,12,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,14,13,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,16,15,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,17,16,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,18,17,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,19,18,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,20,19,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,21,20,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,22,21,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,23,22,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,24,23,0,2
"Ainsworth, Ben",Ben,Ainsworth,Ben Ainsworth,CA,Carlton,25,24,2,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,2,1,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,3,2,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,4,3,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,5,4,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,6,5,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,7,6,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,8,7,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,9,8,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,10,9,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,11,10,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,12,11,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,14,13,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,15,14,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,16,15,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,17,16,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,18,17,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,19,18,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,20,19,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,21,20,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,22,21,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,23,22,0,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,24,23,2,2
"Simpkin, Jy",Jy,Simpkin,Jy Simpkin,NM,North Melbourne,25,24,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,1,0,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,2,1,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,3,2,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,4,3,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,6,5,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,8,7,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,9,8,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,10,9,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,11,10,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,12,11,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,13,12,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,16,15,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,17,16,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,18,17,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,19,18,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,20,19,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,21,20,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,22,21,2,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,23,22,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,24,23,0,2
"Coniglio, Stephen",Stephen,Coniglio,Stephen Coniglio,GW,Greater Western Sydney,25,24,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,2,1,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,3,2,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,4,3,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,5,4,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,6,5,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,7,6,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,8,7,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,9,8,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,10,9,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,11,10,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,12,11,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,13,12,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,16,15,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,17,16,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,18,17,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,19,18,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,20,19,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,21,20,2,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,22,21,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,23,22,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,24,23,0,2
"Johnson, Matthew",Matthew,Johnson,Matthew Johnson,FR,Fremantle,25,24,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,2,1,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,3,2,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,8,7,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,9,8,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,10,9,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,15,14,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,17,16,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,18,17,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,19,18,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,20,19,2,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,21,20,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,22,21,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,23,22,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,24,23,0,2
"Sharp, Dyson",Dyson,Sharp,Dyson Sharp,ES,Essendon,25,24,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,2,1,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,3,2,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,4,3,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,5,4,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,6,5,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,7,6,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,8,7,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,9,8,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,10,9,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,11,10,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,12,11,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,14,13,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,15,14,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,16,15,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,17,16,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,18,17,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,19,18,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,20,19,2,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,24,23,0,2
"Richards, Joe",Joe,Richards,Joe Richards,PA,Port Adelaide,25,24,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,1,0,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,2,1,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,4,3,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,5,4,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,6,5,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,11,10,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,12,11,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,13,12,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,14,13,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,20,19,2,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,21,20,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,22,21,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,23,22,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,24,23,0,2
"Miers, Gryan",Gryan,Miers,Gryan Miers,GE,Geelong,25,24,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,1,0,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,2,1,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,4,3,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,5,4,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,6,5,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,7,6,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,8,7,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,9,8,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,10,9,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,11,10,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,12,11,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,13,12,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,14,13,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,16,15,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,17,16,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,18,17,0,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,19,18,2,2
"Daicos, Josh",Josh,Daicos,Josh Daicos,CW,Collingwood,20,19,0,2
